wxid,Timestamp,Text
wxid_g7u000tjc91t22,2025-09-04 08:54:08,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 08:55:18,Poe 性价比高
wxid_g7u000tjc91t22,2025-09-04 08:55:22,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 08:55:58,我是蹭别人的号
wxid_g7u000tjc91t22,2025-09-04 08:56:05,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 08:56:19,[晕]
wxid_w5cck44ymfhi22,2025-09-04 09:04:57,我们跟女生一起训
wxid_g7u000tjc91t22,2025-09-04 09:05:00,[表情包]
wxid_w5cck44ymfhi22,2025-09-04 09:05:08,一起练拳
wxid_g7u000tjc91t22,2025-09-04 09:06:36,[表情包]
wxid_yjb0vzmryd6m22,2025-09-04 09:06:41,这小东西还挺可爱
wxid_g7u000tjc91t22,2025-09-04 09:08:12,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:08:12,[表情包]
wxid_w5cck44ymfhi22,2025-09-04 09:08:21,还有女生表演才艺
wxid_g7u000tjc91t22,2025-09-04 09:20:55,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:22:47,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:29:18,讨厌军训
wxid_9ew2g0m2im9u21,2025-09-04 09:29:39,不对
wxid_w5cck44ymfhi22,2025-09-04 09:29:44,不对
wxid_9ew2g0m2im9u21,2025-09-04 09:29:48,今天教官带我们去避暑山庄了
wxid_g7u000tjc91t22,2025-09-04 09:29:49,[表情包]
wxid_w5cck44ymfhi22,2025-09-04 09:29:54,谁摇一下萧敬腾来开演唱会
wxid_g7u000tjc91t22,2025-09-04 09:30:07,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:31:47,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:32:03,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 09:32:24,和谁啊（）
wxid_6djxj0s8zolf22,2025-09-04 09:32:26,没看出来
wxid_g7u000tjc91t22,2025-09-04 09:32:29,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:32:38,[表情包]
wxid_m76swlb22bn132,2025-09-04 09:32:40,99999999
wxid_mugbf0fhylqf22,2025-09-04 09:32:46,我看到了
wxid_g7u000tjc91t22,2025-09-04 09:32:55,[表情包]
wxid_urt2jnq879zd29,2025-09-04 09:32:59,[疑问]
wxid_urt2jnq879zd29,2025-09-04 09:33:05,我错过了啥
wxid_mugbf0fhylqf22,2025-09-04 09:33:15,问cac
wxid_mugbf0fhylqf22,2025-09-04 09:33:33,我草这有表演
wxid_9ew2g0m2im9u21,2025-09-04 09:33:42,？
wxid_9ew2g0m2im9u21,2025-09-04 09:33:45,什么啊
wxid_mugbf0fhylqf22,2025-09-04 09:34:10,离谱，别的排怎么跟联欢会一样，麦克风都扯上了
wxid_g7u000tjc91t22,2025-09-04 09:34:27,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 09:34:31,xm了
wxid_w5cck44ymfhi22,2025-09-04 09:34:34,哪有麦
wxid_1vaqhsp5n5hs22,2025-09-04 09:34:34,几排
wxid_urt2jnq879zd29,2025-09-04 09:34:47,[惊讶]
wxid_mugbf0fhylqf22,2025-09-04 09:35:04,一营的，就在主干道上，很多梧桐树的
wxid_mugbf0fhylqf22,2025-09-04 09:35:07,已经散了
wxid_mugbf0fhylqf22,2025-09-04 09:35:11,是梧桐树吧（）
wxid_g7u000tjc91t22,2025-09-04 09:35:36,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 09:35:55,群u有一营的吗
wxid_1vaqhsp5n5hs22,2025-09-04 09:35:59,👀
wxid_1vaqhsp5n5hs22,2025-09-04 09:36:22,饱饱改群昵称
wxid_1vaqhsp5n5hs22,2025-09-04 09:36:31,欢迎👏
wxid_g7u000tjc91t22,2025-09-04 09:36:38,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 09:36:41,欢迎(￣O￣)ノ
wxid_g7u000tjc91t22,2025-09-04 09:37:26,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:37:49,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:38:41,[表情包]
wxid_rj6x2vxxfecy12,2025-09-04 09:38:50,又一个信计
wxid_rj6x2vxxfecy12,2025-09-04 09:39:02,信计占领NOVA（
wxid_urt2jnq879zd29,2025-09-04 09:39:06,[惊讶]
wxid_g7u000tjc91t22,2025-09-04 09:40:02,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 09:40:16,计拔不语
wxid_g7u000tjc91t22,2025-09-04 09:40:17,[表情包]
wxid_m76swlb22bn132,2025-09-04 09:40:25,商批不语
wxid_rj6x2vxxfecy12,2025-09-04 09:40:49,团结起来攻克技科
wxid_g7u000tjc91t22,2025-09-04 09:40:58,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:40:59,[表情包]
wxid_urt2jnq879zd29,2025-09-04 09:41:04,[吃瓜]
wxid_rj6x2vxxfecy12,2025-09-04 09:41:47,占领鼓楼仙林包围苏州
wxid_1vaqhsp5n5hs22,2025-09-04 09:42:05,乐
wxid_1vaqhsp5n5hs22,2025-09-04 09:42:15,南下之前先平定鼓楼
wxid_1vaqhsp5n5hs22,2025-09-04 09:42:27,技科王朝
wxid_g7u000tjc91t22,2025-09-04 09:42:35,[表情包]
wxid_rj6x2vxxfecy12,2025-09-04 09:42:45,就二十几个，账号还是记得住的
wxid_g7u000tjc91t22,2025-09-04 09:42:50,[表情包]
voup_w,2025-09-04 09:43:02,上一届认识吗
wxid_rj6x2vxxfecy12,2025-09-04 09:43:14,不认识[快哭了]
wxid_rj6x2vxxfecy12,2025-09-04 09:43:34,但是有群，可以和（
voup_w,2025-09-04 09:43:51,下一届认识吗
wxid_urt2jnq879zd29,2025-09-04 09:44:01,[惊讶]
wxid_rj6x2vxxfecy12,2025-09-04 09:44:04,我去招（bushi
wxid_g7u000tjc91t22,2025-09-04 09:44:17,[表情包]
voup_w,2025-09-04 09:44:19,就喜欢你这个机灵劲
wxid_g7u000tjc91t22,2025-09-04 09:44:31,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 09:44:37,招了负责ldx负责带[旺柴][吃瓜]
wxid_g7u000tjc91t22,2025-09-04 09:44:53,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:44:57,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 09:45:09,这下上有老下有小了
wxid_mugbf0fhylqf22,2025-09-04 09:45:15,这谁顶得住啊
wxid_g7u000tjc91t22,2025-09-04 09:45:17,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 09:45:39,你们都还算xdx
wxid_mugbf0fhylqf22,2025-09-04 09:45:45,暴论：现在洗衣服是最经济的选择
wxid_6djxj0s8zolf22,2025-09-04 09:45:46,属于相互帮助
wxid_1vaqhsp5n5hs22,2025-09-04 09:45:51,y
voup_w,2025-09-04 09:46:04,ldx xdx xxdx lldx
wxid_g7u000tjc91t22,2025-09-04 09:46:39,[表情包]
wxid_urt2jnq879zd29,2025-09-04 09:46:40,y
wxid_6djxj0s8zolf22,2025-09-04 09:46:40,cac属于ldx
wxid_g7u000tjc91t22,2025-09-04 09:46:47,[表情包]
wxid_rj6x2vxxfecy12,2025-09-04 09:46:52,不是llldx吗
wxid_1vaqhsp5n5hs22,2025-09-04 09:47:06,ldx pro max 
wxid_6djxj0s8zolf22,2025-09-04 09:47:12,en 要加的l也不多
wxid_6djxj0s8zolf22,2025-09-04 09:47:35,一行应该能装下
wxid_rj6x2vxxfecy12,2025-09-04 09:47:41,三个代表多（
voup_w,2025-09-04 09:47:48,Ldx
wxid_g7u000tjc91t22,2025-09-04 09:48:06,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 09:48:51,$l \cdots ldx$
wxid_g7u000tjc91t22,2025-09-04 09:49:45,[表情包]
wxid_g7u000tjc91t22,2025-09-04 09:53:56,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:29:28,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:30:18,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:31:25,[图片]
wxid_9ew2g0m2im9u21,2025-09-04 10:31:31,控住了
wxid_g7u000tjc91t22,2025-09-04 10:32:06,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 10:39:39,我接受
wxid_g7u000tjc91t22,2025-09-04 10:39:46,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:40:03,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:40:25,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:43:54,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:44:26,@25颜振宇 失之东隅收之桑榆
wxid_9ew2g0m2im9u21,2025-09-04 10:45:10,[尴尬][尴尬][尴尬][尴尬][尴尬][尴尬][尴尬]
wxid_9ew2g0m2im9u21,2025-09-04 10:45:13,我不要男的
wxid_5cwhmqj7ebo722,2025-09-04 10:46:28,铁暗恋[旺柴]
wxid_g7u000tjc91t22,2025-09-04 10:47:15,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 10:47:44,[尴尬][尴尬][尴尬]
wxid_9hpjr3hpy6th22,2025-09-04 10:50:35,你不是说军训已经认识很多男朋友了吗
wxid_g7u000tjc91t22,2025-09-04 10:50:40,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:50:52,原来你好这口
wxid_g7u000tjc91t22,2025-09-04 10:50:57,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 10:51:09,你姐姐知道吗[晕]
wxid_g7u000tjc91t22,2025-09-04 10:51:11,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 10:53:23,同学，你也不想你认识很多npy的事情被姐姐知道吧
wxid_g7u000tjc91t22,2025-09-04 10:53:34,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:53:39,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 10:53:40,今天周四
wxid_g7u000tjc91t22,2025-09-04 10:53:49,npy是不是个万用缩写
wxid_mugbf0fhylqf22,2025-09-04 10:53:53,y
wxid_9ew2g0m2im9u21,2025-09-04 10:53:53,我姐应该不爱管
wxid_g7u000tjc91t22,2025-09-04 10:53:55,[表情包]
voup_w,2025-09-04 10:54:25,她应该会让你把照片发给她看看
wxid_6djxj0s8zolf22,2025-09-04 10:55:11,她应该会让你把照片发给她看看
wxid_g7u000tjc91t22,2025-09-04 10:55:19,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:55:21,她应该会让你把照片发给她看看
wxid_9ew2g0m2im9u21,2025-09-04 10:55:23,发一堆男的过去吗
wxid_g7u000tjc91t22,2025-09-04 10:55:28,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 10:55:39,我把NOVA社团合照发过去
wxid_g7u000tjc91t22,2025-09-04 10:55:40,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:55:45,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:56:25,[表情包]
wxid_g7u000tjc91t22,2025-09-04 10:56:49,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:03:10,有无大神知道怎么搞
wxid_g7u000tjc91t22,2025-09-04 11:03:11,[图片]
wxid_9ew2g0m2im9u21,2025-09-04 11:03:52,寻求技术支持
wxid_1vaqhsp5n5hs22,2025-09-04 11:04:24,重启
wxid_1vaqhsp5n5hs22,2025-09-04 11:04:27,等待
wxid_g7u000tjc91t22,2025-09-04 11:06:44,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:06:48,我试过了。
wxid_g7u000tjc91t22,2025-09-04 11:07:37,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:16:17,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:17:06,[OK]我来也[嘿哈]
wxid_g7u000tjc91t22,2025-09-04 11:17:34,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:17:37,你是哪个
wxid_bk2z2t2ychyn22,2025-09-04 11:17:54,港澳台的
wxid_bk2z2t2ychyn22,2025-09-04 11:17:58,25
wxid_bk2z2t2ychyn22,2025-09-04 11:18:02,[白眼]
wxid_1vaqhsp5n5hs22,2025-09-04 11:18:14,@25 技科 梁建輝 饱饱去过赌场吗
wxid_g7u000tjc91t22,2025-09-04 11:18:24,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:18:39,21岁才能进
wxid_g7u000tjc91t22,2025-09-04 11:18:45,[表情包]
wxid_4yyb13ofiwat22,2025-09-04 11:19:12,@25 技科 梁建輝 饱饱你是不是还没成年[流泪][流泪]
wxid_1vaqhsp5n5hs22,2025-09-04 11:19:22,O 
wxid_1vaqhsp5n5hs22,2025-09-04 11:19:40,你玩德扑吗
wxid_g7u000tjc91t22,2025-09-04 11:19:47,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:20:04,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:20:23,实名认证真是件小case 
wxid_9ew2g0m2im9u21,2025-09-04 11:20:32,是这样的
wxid_1vaqhsp5n5hs22,2025-09-04 11:20:34,那你们平时玩什么
wxid_9ew2g0m2im9u21,2025-09-04 11:20:35,开盒就有了
wxid_g7u000tjc91t22,2025-09-04 11:20:37,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:20:49,我一万岁
wxid_g7u000tjc91t22,2025-09-04 11:20:52,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:20:53,steam不是游戏
wxid_g7u000tjc91t22,2025-09-04 11:20:53,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:20:59,里面的游戏
wxid_g7u000tjc91t22,2025-09-04 11:21:00,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:21:01,[图片]
wxid_1vaqhsp5n5hs22,2025-09-04 11:21:15,我是霸王龙
wxid_1vaqhsp5n5hs22,2025-09-04 11:21:27,来自白垩纪
wxid_bk2z2t2ychyn22,2025-09-04 11:21:33,超级成年体
wxid_g7u000tjc91t22,2025-09-04 11:21:38,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:21:47,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:21:55,你要军训吗
wxid_bk2z2t2ychyn22,2025-09-04 11:22:23,我不用（但是要参加另外一个课程补），国家安全教育我也需要
wxid_g7u000tjc91t22,2025-09-04 11:22:27,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:22:53,[图片]
wxid_g7u000tjc91t22,2025-09-04 11:22:59,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:23:13,[发抖]
wxid_1vaqhsp5n5hs22,2025-09-04 11:23:14,很契合的表情
wxid_g7u000tjc91t22,2025-09-04 11:23:21,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:23:32,饱饱你用校园网打cs觉得卡吗
wxid_g7u000tjc91t22,2025-09-04 11:23:37,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:23:40,还可以
wxid_9ew2g0m2im9u21,2025-09-04 11:23:50,偶尔丢包
wxid_9ew2g0m2im9u21,2025-09-04 11:23:51,但不多
wxid_9ew2g0m2im9u21,2025-09-04 11:23:54,能混
wxid_g7u000tjc91t22,2025-09-04 11:23:54,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:23:55,[发抖]
wxid_1vaqhsp5n5hs22,2025-09-04 11:24:01,啧
wxid_9ew2g0m2im9u21,2025-09-04 11:24:12,挺好的啊
wxid_9ew2g0m2im9u21,2025-09-04 11:24:15,不然用流量吗
wxid_g7u000tjc91t22,2025-09-04 11:24:17,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:24:22,流量更卡
wxid_g7u000tjc91t22,2025-09-04 11:24:27,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:24:28,甚至是插着线
wxid_dkg4wum8hbxe22,2025-09-04 11:24:31,不想打了
wxid_9ew2g0m2im9u21,2025-09-04 11:24:32,那别挑了
wxid_dkg4wum8hbxe22,2025-09-04 11:24:35,没意思
wxid_9ew2g0m2im9u21,2025-09-04 11:24:35,我不插线都不卡
wxid_dkg4wum8hbxe22,2025-09-04 11:24:39,[发抖]
wxid_9ew2g0m2im9u21,2025-09-04 11:24:40,戒网瘾
wxid_9ew2g0m2im9u21,2025-09-04 11:24:42,打黑猴子吧
wxid_1vaqhsp5n5hs22,2025-09-04 11:25:01,写语雀吧
wxid_g7u000tjc91t22,2025-09-04 11:25:03,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:25:13,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:25:20,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:25:26,水群太浪费时间了。
wxid_g7u000tjc91t22,2025-09-04 11:25:28,[表情包]
wxid_9ew2g0m2im9u21,2025-09-04 11:25:29,我要去看书了
wxid_g7u000tjc91t22,2025-09-04 11:25:30,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:25:34,卷
wxid_dkg4wum8hbxe22,2025-09-04 11:25:36,卷死了
wxid_g7u000tjc91t22,2025-09-04 11:25:37,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:25:40,吓哭了
wxid_bk2z2t2ychyn22,2025-09-04 11:25:43,卷王
wxid_9ew2g0m2im9u21,2025-09-04 11:25:56,不然呢
wxid_g7u000tjc91t22,2025-09-04 11:25:56,[图片]
wxid_9ew2g0m2im9u21,2025-09-04 11:25:58,我听这个
wxid_g7u000tjc91t22,2025-09-04 11:25:59,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:26:02,给计拔👴👻🌶️
wxid_9ew2g0m2im9u21,2025-09-04 11:26:07,柱子发现了吗
wxid_g7u000tjc91t22,2025-09-04 11:26:10,给计拔👴👻🌶️
wxid_9ew2g0m2im9u21,2025-09-04 11:26:10,我想听也不行
wxid_g7u000tjc91t22,2025-09-04 11:26:13,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:27:18,问问大家需要加辅导员的联系方式吗
wxid_1vaqhsp5n5hs22,2025-09-04 11:27:32,有问题就加
wxid_dkg4wum8hbxe22,2025-09-04 11:27:52,[跳跳]
wxid_6djxj0s8zolf22,2025-09-04 11:27:57,不加白不加
wxid_6djxj0s8zolf22,2025-09-04 11:28:06,有需要的话分个组
wxid_bk2z2t2ychyn22,2025-09-04 11:28:16,我是直接发信息
wxid_mugbf0fhylqf22,2025-09-04 11:28:24,m2
wxid_mugbf0fhylqf22,2025-09-04 11:28:31,我们fdy天天发可爱表情包
wxid_bk2z2t2ychyn22,2025-09-04 11:28:33,[发呆]
wxid_g7u000tjc91t22,2025-09-04 11:28:35,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 11:28:38,yy吗
wxid_mugbf0fhylqf22,2025-09-04 11:28:41,对
wxid_g7u000tjc91t22,2025-09-04 11:28:44,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:28:45,[表情包]
wxid_mugbf0fhylqf22,2025-09-04 11:28:51,还有邹老师，军训找她，也爱发
wxid_mugbf0fhylqf22,2025-09-04 11:29:32,你为什么能发图片（）
wxid_g7u000tjc91t22,2025-09-04 11:30:07,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:32:14,晚上来南二请你吃冰西瓜
wxid_g7u000tjc91t22,2025-09-04 11:32:20,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:32:26,只要你能来
wxid_am6sqatoq5j422,2025-09-04 11:32:30,你也
wxid_6djxj0s8zolf22,2025-09-04 11:34:35,@25技科李知非 你代表我找 @25 技科 朱志轩 拿
wxid_6djxj0s8zolf22,2025-09-04 11:34:49,@25 技科 朱志轩 你代表我找  @25技科李知非 拿
wxid_am6sqatoq5j422,2025-09-04 11:34:51,我也打算订
wxid_1vaqhsp5n5hs22,2025-09-04 11:35:06,挺好的
wxid_am6sqatoq5j422,2025-09-04 11:35:13,@24 数经 蔡子奇 要不学长请我们吃吧
wxid_am6sqatoq5j422,2025-09-04 11:35:26,一个🍉不贵的
wxid_1vaqhsp5n5hs22,2025-09-04 11:35:35,@24 数经 蔡子奇 今天是个好日子啊
wxid_1vaqhsp5n5hs22,2025-09-04 11:35:44,学长疯狂一把
wxid_1vaqhsp5n5hs22,2025-09-04 11:35:50,v我50
wxid_1vaqhsp5n5hs22,2025-09-04 11:35:53,[跳跳]
wxid_g7u000tjc91t22,2025-09-04 11:35:58,[表情包]
wxid_bk2z2t2ychyn22,2025-09-04 11:36:09,疯狂星期四
wxid_g7u000tjc91t22,2025-09-04 11:36:18,[表情包]
wxid_am6sqatoq5j422,2025-09-04 11:36:38,为啥kfc不在门口
wxid_1vaqhsp5n5hs22,2025-09-04 11:37:04,@25 技科 梁建輝 🇲🇴✌️vivo 50
wxid_g7u000tjc91t22,2025-09-04 11:37:06,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:37:11,[表情包]
wxid_9hpjr3hpy6th22,2025-09-04 11:37:16,什么福利
wxid_1vaqhsp5n5hs22,2025-09-04 11:37:18,一起疯狂
wxid_g7u000tjc91t22,2025-09-04 11:37:30,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:37:52,@24 数经 蔡子奇 
wxid_g7u000tjc91t22,2025-09-04 11:37:57,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:38:10,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:38:31,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:39:51,传统派
wxid_6djxj0s8zolf22,2025-09-04 11:40:29,资金链断裂了
wxid_g7u000tjc91t22,2025-09-04 11:40:41,[表情包]
wxid_9hpjr3hpy6th22,2025-09-04 11:40:54,全存卡里了🫢
wxid_urt2jnq879zd29,2025-09-04 11:41:02,[惊讶]
wxid_b5teis4tzbpg12,2025-09-04 11:44:36,大部分劝退
wxid_g7u000tjc91t22,2025-09-04 11:44:40,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:47:14,去🇭🇰
wxid_g7u000tjc91t22,2025-09-04 11:47:24,[表情包]
wxid_2prqrobygxat22,2025-09-04 11:47:29,你应该想真正对自己薪资满意的也不想出来炫耀
wxid_6djxj0s8zolf22,2025-09-04 11:47:51,真正对自己薪资满意的根本不会看到集市的调查
wxid_b5teis4tzbpg12,2025-09-04 11:47:58,有道理
wxid_urt2jnq879zd29,2025-09-04 11:47:59,[惊讶]
wxid_b5teis4tzbpg12,2025-09-04 11:48:07,幸存者偏差
wxid_b5teis4tzbpg12,2025-09-04 11:48:22,这里是不幸的（?）
wxid_g7u000tjc91t22,2025-09-04 11:48:22,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:48:32,[发抖]
wxid_m76swlb22bn132,2025-09-04 11:48:52,听讲座听睡着了
wxid_2prqrobygxat22,2025-09-04 11:49:46,之前有一个整活的
wxid_g7u000tjc91t22,2025-09-04 11:49:55,[表情包]
wxid_2prqrobygxat22,2025-09-04 11:49:59,写年薪500w
wxid_g7u000tjc91t22,2025-09-04 11:50:00,[表情包]
wxid_2prqrobygxat22,2025-09-04 11:50:09,工作是继承家业
wxid_2prqrobygxat22,2025-09-04 11:50:19,公司副总
wxid_dkg4wum8hbxe22,2025-09-04 11:50:24,[发抖][发抖][发抖][发抖]
wxid_g7u000tjc91t22,2025-09-04 11:50:36,[表情包]
wxid_6djxj0s8zolf22,2025-09-04 11:50:37,工作应该是勤俭持家。
wxid_g7u000tjc91t22,2025-09-04 11:50:49,[图片]
wxid_rj6x2vxxfecy12,2025-09-04 11:50:52,嘿嘿
wxid_g7u000tjc91t22,2025-09-04 11:51:02,[表情包]
wxid_y8mcgwqg8bbz32,2025-09-04 11:51:44,🐷xm
wxid_6djxj0s8zolf22,2025-09-04 11:51:45,在考虑加餐了
wxid_g7u000tjc91t22,2025-09-04 11:51:45,[表情包]
wxid_g7u000tjc91t22,2025-09-04 11:52:04,[表情包]
wxid_dkg4wum8hbxe22,2025-09-04 11:52:05,会变胖的[发抖]
wxid_6djxj0s8zolf22,2025-09-04 11:52:11,本群会变成vivo50凑单群吗
wxid_dkg4wum8hbxe22,2025-09-04 11:52:27,军训这几天越训越胖了
wxid_1vaqhsp5n5hs22,2025-09-04 11:52:30,@24 数经 蔡子奇 学长大手cover bill 
wxid_g7u000tjc91t22,2025-09-04 11:52:38,[表情包]
wxid_y8mcgwqg8bbz32,2025-09-04 11:52:45,🐷吓哭
wxid_urt2jnq879zd29,2025-09-04 11:52:52,[撇嘴]
wxid_rj6x2vxxfecy12,2025-09-04 11:53:42,和室友一起吃[哇]
wxid_y8mcgwqg8bbz32,2025-09-04 11:56:56,我也想当你室友[流泪][流泪][流泪]
wxid_m76swlb22bn132,2025-09-04 11:57:18,我也想当你室友[流泪][流泪][流泪]
wxid_m76swlb22bn132,2025-09-04 11:57:22,🐷羡慕
wxid_m76swlb22bn132,2025-09-04 11:57:27,🐷想吃
wxid_dkg4wum8hbxe22,2025-09-04 11:57:28,我也想当你室友[流泪][流泪][流泪]
wxid_nzs11xlkvlc512,2025-09-04 11:57:45,我也想当你室友[流泪][流泪][流泪]
wxid_g7u000tjc91t22,2025-09-04 11:57:48,[表情包]
wxid_1vaqhsp5n5hs22,2025-09-04 11:57:55,我也想当你室友[流泪][流泪][流泪]
wxid_am6sqatoq5j422,2025-09-04 11:58:18,要不咱们找个地方开party
wxid_nzs11xlkvlc512,2025-09-04 11:58:54,[惊讶]
wxid_am6sqatoq5j422,2025-09-04 11:59:00,[吃瓜]
wxid_1vaqhsp5n5hs22,2025-09-04 11:59:05,[衰]
wxid_1vaqhsp5n5hs22,2025-09-04 11:59:09,今晚有事
wxid_am6sqatoq5j422,2025-09-04 11:59:20,这个图首次具有实际意义
wxid_y8mcgwqg8bbz32,2025-09-04 11:59:27,细说有事。
wxid_1vaqhsp5n5hs22,2025-09-04 11:59:46,伏击328某同学
wxid_urt2jnq879zd29,2025-09-04 11:59:48,[惊讶]
wxid_1vaqhsp5n5hs22,2025-09-04 12:01:10,别光看qq
wxid_1vaqhsp5n5hs22,2025-09-04 12:03:21,[失望]
wxid_1vaqhsp5n5hs22,2025-09-04 12:03:36,wxt 太爱qq了
wxid_y8mcgwqg8bbz32,2025-09-04 12:08:34,🐷吓哭
wxid_y8mcgwqg8bbz32,2025-09-04 12:08:48,我这个群甚至都没设消息免打扰。
wxid_1vaqhsp5n5hs22,2025-09-04 12:10:36,回得好慢
wxid_1vaqhsp5n5hs22,2025-09-04 12:10:52,啧啧啧
wxid_1vaqhsp5n5hs22,2025-09-04 12:11:05,饱饱偷偷卷了吧( ；´Д｀)
wxid_1vaqhsp5n5hs22,2025-09-04 12:11:10,[失望]
wxid_y8mcgwqg8bbz32,2025-09-04 12:22:19,？
wxid_1vaqhsp5n5hs22,2025-09-04 12:22:34,延迟好高
wxid_y8mcgwqg8bbz32,2025-09-04 12:22:47,不允卷。
wxid_m76swlb22bn132,2025-09-04 12:23:12,我旁边的兄弟在看法理学
wxid_m76swlb22bn132,2025-09-04 12:23:18,🐷害怕
wxid_1vaqhsp5n5hs22,2025-09-04 12:23:42,😧
wxid_g7u000tjc91t22,2025-09-04 12:23:48,[图片]
wxid_m76swlb22bn132,2025-09-04 12:24:42,而我在睡觉
wxid_m76swlb22bn132,2025-09-04 12:25:01,刚刚他说谢谢大家的时候鼠鼠我弹射起步
wxid_m76swlb22bn132,2025-09-04 12:25:12,鼠鼠社死了
wxid_g7u000tjc91t22,2025-09-04 12:26:04,[表情包]
wxid_y8mcgwqg8bbz32,2025-09-04 12:26:46,我旁边的同学在看番茄小说
wxid_y8mcgwqg8bbz32,2025-09-04 12:26:53,我前面的同学在打三角洲
wxid_y8mcgwqg8bbz32,2025-09-04 12:27:00,我后面的同学在打牌
wxid_y8mcgwqg8bbz32,2025-09-04 12:27:05,我在水群
wxid_y8mcgwqg8bbz32,2025-09-04 12:27:06,[愉快]
wxid_1vaqhsp5n5hs22,2025-09-04 12:27:21,我微信qq 反复切换
